market_title,city,target_date,strike_type,market_low_temp,market_high_temp,market_single_strike,yes_bid,no_bid,state_collected_at,actual_high_temperature,actual_low_temperature,market_result
"Will the **high temp in LA** be 69-70° on Jun 22, 2025?",Los Angeles,2025-06-22,between,69,70,,2.00,96.00,2025-06-21 21:01:17,74,59,NO
"Will the **high temp in LA** be 71-72° on Jun 22, 2025?",Los Angeles,2025-06-22,between,71,72,,39.00,55.00,2025-06-21 21:01:17,74,59,NO
"Will the **high temp in LA** be 73-74° on Jun 22, 2025?",Los Angeles,2025-06-22,between,73,74,,46.00,49.00,2025-06-21 21:01:17,74,59,YES
"Will the **high temp in LA** be 75-76° on Jun 22, 2025?",Los Angeles,2025-06-22,between,75,76,,6.00,89.00,2025-06-21 21:01:17,74,59,NO
"Will the **high temp in Miami** be <85° on Jun 22, 2025?",Miami,2025-06-22,less,,85,,0.00,99.00,2025-06-21 21:01:19,89,78,NO
"Will the **high temp in Miami** be >92° on Jun 22, 2025?",Miami,2025-06-22,greater,,92,,0.00,99.00,2025-06-21 21:01:19,89,78,NO
"Will the **high temp in Miami** be 85-86° on Jun 22, 2025?",Miami,2025-06-22,between,85,86,,7.00,92.00,2025-06-21 21:01:19,89,78,NO
"Will the **high temp in Miami** be 87-88° on Jun 22, 2025?",Miami,2025-06-22,between,87,88,,32.00,66.00,2025-06-21 21:01:19,89,78,NO
"Will the **high temp in Miami** be 89-90° on Jun 22, 2025?",Miami,2025-06-22,between,89,90,,58.00,41.00,2025-06-21 21:01:19,89,78,YES
"Will the **high temp in Miami** be 91-92° on Jun 22, 2025?",Miami,2025-06-22,between,91,92,,3.00,96.00,2025-06-21 21:01:19,89,78,NO
"Will the **high temp in NYC** be <93° on Jun 22, 2025?",New York,2025-06-22,less,,93,,10.00,69.00,2025-06-21 21:01:18,88,71,NO
"Will the **high temp in NYC** be >100° on Jun 22, 2025?",New York,2025-06-22,greater,,100,,1.00,96.00,2025-06-21 21:01:18,88,71,NO
"Will the **high temp in NYC** be 93-94° on Jun 22, 2025?",New York,2025-06-22,between,93,94,,28.00,53.00,2025-06-21 21:01:18,88,71,NO
"Will the **high temp in NYC** be 95-96° on Jun 22, 2025?",New York,2025-06-22,between,95,96,,35.00,55.00,2025-06-21 21:01:18,88,71,NO
"Will the **high temp in NYC** be 97-98° on Jun 22, 2025?",New York,2025-06-22,between,97,98,,8.00,73.00,2025-06-21 21:01:18,88,71,NO
"Will the **high temp in NYC** be 99-100° on Jun 22, 2025?",New York,2025-06-22,between,99,100,,2.00,92.00,2025-06-21 21:01:18,88,71,NO
"Will the **high temp in Philadelphia** be <95° on Jun 22, 2025?",Philadelphia,2025-06-22,less,,95,,12.00,86.00,2025-06-21 21:01:19,88,75,NO
"Will the **high temp in Philadelphia** be >102° on Jun 22, 2025?",Philadelphia,2025-06-22,greater,,102,,1.00,97.00,2025-06-21 21:01:19,88,75,NO
"Will the **high temp in Philadelphia** be 101-102° on Jun 22, 2025?",Philadelphia,2025-06-22,between,101,102,,2.00,97.00,2025-06-21 21:01:19,88,75,NO
"Will the **high temp in Philadelphia** be 95-96° on Jun 22, 2025?",Philadelphia,2025-06-22,between,95,96,,33.00,61.00,2025-06-21 21:01:19,88,75,NO
"Will the **high temp in Philadelphia** be 97-98° on Jun 22, 2025?",Philadelphia,2025-06-22,between,97,98,,36.00,63.00,2025-06-21 21:01:19,88,75,NO
"Will the **high temp in Philadelphia** be 99-100° on Jun 22, 2025?",Philadelphia,2025-06-22,between,99,100,,14.00,81.00,2025-06-21 21:01:19,88,75,NO
"Will the **high temp in Austin** be <91° on Jun 21, 2025?",Austin,2025-06-21,less,,91,,1.00,95.00,2025-06-20 21:01:19,95,76,NO
"Will the **high temp in Austin** be >98° on Jun 21, 2025?",Austin,2025-06-21,greater,,98,,2.00,93.00,2025-06-20 21:01:19,95,76,NO
"Will the **high temp in Austin** be 91-92° on Jun 21, 2025?",Austin,2025-06-21,between,91,92,,3.00,93.00,2025-06-20 21:01:19,95,76,NO
"Will the **high temp in Austin** be 93-94° on Jun 21, 2025?",Austin,2025-06-21,between,93,94,,37.00,62.00,2025-06-20 21:01:19,95,76,NO
"Will the **high temp in Austin** be 95-96° on Jun 21, 2025?",Austin,2025-06-21,between,95,96,,45.00,49.00,2025-06-20 21:01:19,95,76,YES
"Will the **high temp in Austin** be 97-98° on Jun 21, 2025?",Austin,2025-06-21,between,97,98,,7.00,86.00,2025-06-20 21:01:19,95,76,NO
"Will the high temp in Chicago be <92° on Jun 21, 2025?",Chicago,2025-06-21,less,,92,,0.00,97.00,2025-06-20 21:01:20,94,78,NO
"Will the high temp in Chicago be >99° on Jun 21, 2025?",Chicago,2025-06-21,greater,,99,,3.00,94.00,2025-06-20 21:01:20,94,78,NO
"Will the high temp in Chicago be 92-93° on Jun 21, 2025?",Chicago,2025-06-21,between,92,93,,2.00,93.00,2025-06-20 21:01:20,94,78,NO
"Will the high temp in Chicago be 94-95° on Jun 21, 2025?",Chicago,2025-06-21,between,94,95,,25.00,69.00,2025-06-20 21:01:20,94,78,YES
"Will the high temp in Chicago be 96-97° on Jun 21, 2025?",Chicago,2025-06-21,between,96,97,,42.00,57.00,2025-06-20 21:01:20,94,78,NO
"Will the high temp in Chicago be 98-99° on Jun 21, 2025?",Chicago,2025-06-21,between,98,99,,23.00,75.00,2025-06-20 21:01:20,94,78,NO
"Will the **high temp in Denver** be <93° on Jun 21, 2025?",Denver,2025-06-21,less,,93,,1.00,97.00,2025-06-20 21:01:18,98,60,NO
"Will the **high temp in Denver** be >100° on Jun 21, 2025?",Denver,2025-06-21,greater,,100,,4.00,94.00,2025-06-20 21:01:17,98,60,NO
"Will the **high temp in Denver** be 93-94° on Jun 21, 2025?",Denver,2025-06-21,between,93,94,,1.00,95.00,2025-06-20 21:01:18,98,60,NO
"Will the **high temp in Denver** be 95-96° on Jun 21, 2025?",Denver,2025-06-21,between,95,96,,16.00,79.00,2025-06-20 21:01:18,98,60,NO
"Will the **high temp in Denver** be 97-98° on Jun 21, 2025?",Denver,2025-06-21,between,97,98,,35.00,59.00,2025-06-20 21:01:18,98,60,YES
"Will the **high temp in Denver** be 99-100° on Jun 21, 2025?",Denver,2025-06-21,between,99,100,,35.00,62.00,2025-06-20 21:01:17,98,60,NO
"Will the **high temp in LA** be <67° on Jun 21, 2025?",Los Angeles,2025-06-21,less,,67,,0.00,98.00,2025-06-20 21:01:18,71,63,NO
"Will the **high temp in LA** be >74° on Jun 21, 2025?",Los Angeles,2025-06-21,greater,,74,,4.00,90.00,2025-06-20 21:01:18,71,63,NO
"Will the **high temp in LA** be 67-68° on Jun 21, 2025?",Los Angeles,2025-06-21,between,67,68,,1.00,97.00,2025-06-20 21:01:18,71,63,NO
"Will the **high temp in LA** be 69-70° on Jun 21, 2025?",Los Angeles,2025-06-21,between,69,70,,25.00,71.00,2025-06-20 21:01:18,71,63,NO
"Will the **high temp in LA** be 71-72° on Jun 21, 2025?",Los Angeles,2025-06-21,between,71,72,,39.00,55.00,2025-06-20 21:01:18,71,63,YES
"Will the **high temp in LA** be 73-74° on Jun 21, 2025?",Los Angeles,2025-06-21,between,73,74,,24.00,71.00,2025-06-20 21:01:18,71,63,NO
"Will the **high temp in Miami** be <85° on Jun 21, 2025?",Miami,2025-06-21,less,,85,,0.00,97.00,2025-06-20 21:01:19,90,78,NO
"Will the **high temp in Miami** be >92° on Jun 21, 2025?",Miami,2025-06-21,greater,,92,,0.00,96.00,2025-06-20 21:01:19,90,78,NO
"Will the **high temp in Miami** be 85-86° on Jun 21, 2025?",Miami,2025-06-21,between,85,86,,0.00,96.00,2025-06-20 21:01:19,90,78,NO
"Will the **high temp in Miami** be 87-88° on Jun 21, 2025?",Miami,2025-06-21,between,87,88,,6.00,88.00,2025-06-20 21:01:19,90,78,NO
"Will the **high temp in Miami** be 89-90° on Jun 21, 2025?",Miami,2025-06-21,between,89,90,,68.00,31.00,2025-06-20 21:01:19,90,78,YES
"Will the **high temp in Miami** be 91-92° on Jun 21, 2025?",Miami,2025-06-21,between,91,92,,18.00,80.00,2025-06-20 21:01:19,90,78,NO
"Will the **high temp in NYC** be <86° on Jun 21, 2025?",New York,2025-06-21,less,,86,,20.00,78.00,2025-06-20 21:01:18,86,72,NO
"Will the **high temp in NYC** be >93° on Jun 21, 2025?",New York,2025-06-21,greater,,93,,1.00,97.00,2025-06-20 21:01:18,86,72,NO
"Will the **high temp in NYC** be 86-87° on Jun 21, 2025?",New York,2025-06-21,between,86,87,,37.00,57.00,2025-06-20 21:01:18,86,72,YES
"Will the **high temp in NYC** be 88-89° on Jun 21, 2025?",New York,2025-06-21,between,88,89,,34.00,63.00,2025-06-20 21:01:18,86,72,NO
"Will the **high temp in NYC** be 90-91° on Jun 21, 2025?",New York,2025-06-21,between,90,91,,7.00,91.00,2025-06-20 21:01:18,86,72,NO
"Will the **high temp in NYC** be 92-93° on Jun 21, 2025?",New York,2025-06-21,between,92,93,,2.00,97.00,2025-06-20 21:01:18,86,72,NO
"Will the **high temp in Philadelphia** be <88° on Jun 21, 2025?",Philadelphia,2025-06-21,less,,88,,1.00,96.00,2025-06-20 21:01:20,91,74,NO
"Will the **high temp in Philadelphia** be >95° on Jun 21, 2025?",Philadelphia,2025-06-21,greater,,95,,1.00,94.00,2025-06-20 21:01:20,91,74,NO
"Will the **high temp in Philadelphia** be 88-89° on Jun 21, 2025?",Philadelphia,2025-06-21,between,88,89,,11.00,84.00,2025-06-20 21:01:20,91,74,NO
"Will the **high temp in Philadelphia** be 90-91° on Jun 21, 2025?",Philadelphia,2025-06-21,between,90,91,,39.00,60.00,2025-06-20 21:01:20,91,74,YES
"Will the **high temp in Philadelphia** be 92-93° on Jun 21, 2025?",Philadelphia,2025-06-21,between,92,93,,35.00,62.00,2025-06-20 21:01:20,91,74,NO
"Will the **high temp in Philadelphia** be 94-95° on Jun 21, 2025?",Philadelphia,2025-06-21,between,94,95,,6.00,92.00,2025-06-20 21:01:20,91,74,NO
"Will the **high temp in Austin** be <92° on Jun 20, 2025?",Austin,2025-06-20,less,,92,,1.00,98.00,2025-06-19 21:01:05,95,76,NO
"Will the **high temp in Austin** be >99° on Jun 20, 2025?",Austin,2025-06-20,greater,,99,,1.00,96.00,2025-06-19 21:01:05,95,76,NO
"Will the **high temp in Austin** be 92-93° on Jun 20, 2025?",Austin,2025-06-20,between,92,93,,13.00,81.00,2025-06-19 21:01:05,95,76,NO
"Will the **high temp in Austin** be 94-95° on Jun 20, 2025?",Austin,2025-06-20,between,94,95,,47.00,44.00,2025-06-19 21:01:05,95,76,YES
"Will the **high temp in Austin** be 96-97° on Jun 20, 2025?",Austin,2025-06-20,between,96,97,,30.00,66.00,2025-06-19 21:01:05,95,76,NO
"Will the **high temp in Austin** be 98-99° on Jun 20, 2025?",Austin,2025-06-20,between,98,99,,3.00,93.00,2025-06-19 21:01:05,95,76,NO
"Will the high temp in Chicago be <82° on Jun 20, 2025?",Chicago,2025-06-20,less,,82,,1.00,97.00,2025-06-19 21:01:07,86,69,NO
"Will the high temp in Chicago be >89° on Jun 20, 2025?",Chicago,2025-06-20,greater,,89,,4.00,93.00,2025-06-19 21:01:07,86,69,NO
"Will the high temp in Chicago be 82-83° on Jun 20, 2025?",Chicago,2025-06-20,between,82,83,,6.00,90.00,2025-06-19 21:01:07,86,69,NO
"Will the high temp in Chicago be 84-85° on Jun 20, 2025?",Chicago,2025-06-20,between,84,85,,35.00,60.00,2025-06-19 21:01:07,86,69,NO
"Will the high temp in Chicago be 86-87° on Jun 20, 2025?",Chicago,2025-06-20,between,86,87,,40.00,58.00,2025-06-19 21:01:07,86,69,YES
"Will the high temp in Chicago be 88-89° on Jun 20, 2025?",Chicago,2025-06-20,between,88,89,,8.00,88.00,2025-06-19 21:01:07,86,69,NO
"Will the **high temp in Denver** be <94° on Jun 20, 2025?",Denver,2025-06-20,less,,94,,1.00,97.00,2025-06-19 21:01:04,99,63,NO
"Will the **high temp in Denver** be >101° on Jun 20, 2025?",Denver,2025-06-20,greater,,101,,6.00,91.00,2025-06-19 21:01:04,99,63,NO
"Will the **high temp in Denver** be 100-101° on Jun 20, 2025?",Denver,2025-06-20,between,100,101,,40.00,55.00,2025-06-19 21:01:04,99,63,NO
"Will the **high temp in Denver** be 94-95° on Jun 20, 2025?",Denver,2025-06-20,between,94,95,,2.00,96.00,2025-06-19 21:01:04,99,63,NO
"Will the **high temp in Denver** be 96-97° on Jun 20, 2025?",Denver,2025-06-20,between,96,97,,12.00,86.00,2025-06-19 21:01:04,99,63,NO
"Will the **high temp in Denver** be 98-99° on Jun 20, 2025?",Denver,2025-06-20,between,98,99,,36.00,60.00,2025-06-19 21:01:04,99,63,YES
"Will the **high temp in LA** be <69° on Jun 20, 2025?",Los Angeles,2025-06-20,less,,69,,2.00,97.00,2025-06-19 21:01:04,72,63,NO
"Will the **high temp in LA** be >76° on Jun 20, 2025?",Los Angeles,2025-06-20,greater,,76,,1.00,97.00,2025-06-19 21:01:04,72,63,NO
"Will the **high temp in LA** be 69-70° on Jun 20, 2025?",Los Angeles,2025-06-20,between,69,70,,14.00,82.00,2025-06-19 21:01:04,72,63,NO
"Will the **high temp in LA** be 71-72° on Jun 20, 2025?",Los Angeles,2025-06-20,between,71,72,,47.00,48.00,2025-06-19 21:01:04,72,63,YES
"Will the **high temp in LA** be 73-74° on Jun 20, 2025?",Los Angeles,2025-06-20,between,73,74,,36.00,63.00,2025-06-19 21:01:04,72,63,NO
"Will the **high temp in LA** be 75-76° on Jun 20, 2025?",Los Angeles,2025-06-20,between,75,76,,2.00,97.00,2025-06-19 21:01:04,72,63,NO
"Will the **high temp in Miami** be <85° on Jun 20, 2025?",Miami,2025-06-20,less,,85,,0.00,99.00,2025-06-19 21:01:06,90,77,NO
"Will the **high temp in Miami** be >92° on Jun 20, 2025?",Miami,2025-06-20,greater,,92,,2.00,97.00,2025-06-19 21:01:06,90,77,NO
"Will the **high temp in Miami** be 85-86° on Jun 20, 2025?",Miami,2025-06-20,between,85,86,,0.00,99.00,2025-06-19 21:01:06,90,77,NO
"Will the **high temp in Miami** be 87-88° on Jun 20, 2025?",Miami,2025-06-20,between,87,88,,4.00,93.00,2025-06-19 21:01:06,90,77,NO
"Will the **high temp in Miami** be 89-90° on Jun 20, 2025?",Miami,2025-06-20,between,89,90,,64.00,32.00,2025-06-19 21:01:06,90,77,YES
"Will the **high temp in Miami** be 91-92° on Jun 20, 2025?",Miami,2025-06-20,between,91,92,,28.00,70.00,2025-06-19 21:01:06,90,77,NO
"Will the **high temp in NYC** be <81° on Jun 20, 2025?",New York,2025-06-20,less,,81,,2.00,97.00,2025-06-19 21:01:05,82,67,NO
"Will the **high temp in NYC** be >88° on Jun 20, 2025?",New York,2025-06-20,greater,,88,,2.00,96.00,2025-06-19 21:01:05,82,67,NO
"Will the **high temp in NYC** be 81-82° on Jun 20, 2025?",New York,2025-06-20,between,81,82,,13.00,84.00,2025-06-19 21:01:05,82,67,YES
"Will the **high temp in NYC** be 83-84° on Jun 20, 2025?",New York,2025-06-20,between,83,84,,37.00,58.00,2025-06-19 21:01:05,82,67,NO
"Will the **high temp in NYC** be 85-86° on Jun 20, 2025?",New York,2025-06-20,between,85,86,,35.00,61.00,2025-06-19 21:01:05,82,67,NO
"Will the **high temp in NYC** be 87-88° on Jun 20, 2025?",New York,2025-06-20,between,87,88,,7.00,90.00,2025-06-19 21:01:05,82,67,NO
"Will the **high temp in Philadelphia** be <82° on Jun 20, 2025?",Philadelphia,2025-06-20,less,,82,,1.00,97.00,2025-06-19 21:01:06,86,67,NO
"Will the **high temp in Philadelphia** be >89° on Jun 20, 2025?",Philadelphia,2025-06-20,greater,,89,,1.00,97.00,2025-06-19 21:01:06,86,67,NO
"Will the **high temp in Philadelphia** be 82-83° on Jun 20, 2025?",Philadelphia,2025-06-20,between,82,83,,12.00,87.00,2025-06-19 21:01:07,86,67,NO
"Will the **high temp in Philadelphia** be 84-85° on Jun 20, 2025?",Philadelphia,2025-06-20,between,84,85,,45.00,52.00,2025-06-19 21:01:07,86,67,NO
"Will the **high temp in Philadelphia** be 86-87° on Jun 20, 2025?",Philadelphia,2025-06-20,between,86,87,,29.00,66.00,2025-06-19 21:01:07,86,67,YES
"Will the **high temp in Philadelphia** be 88-89° on Jun 20, 2025?",Philadelphia,2025-06-20,between,88,89,,7.00,92.00,2025-06-19 21:01:07,86,67,NO
"Will the **high temp in Austin** be <93° on Jun 19, 2025?",Austin,2025-06-19,less,,93,,6.00,90.00,2025-06-18 21:01:33,96,77,NO
"Will the **high temp in Austin** be >100° on Jun 19, 2025?",Austin,2025-06-19,greater,,100,,1.00,97.00,2025-06-18 21:01:33,96,77,NO
"Will the **high temp in Austin** be 93-94° on Jun 19, 2025?",Austin,2025-06-19,between,93,94,,30.00,69.00,2025-06-18 21:01:33,96,77,NO
"Will the **high temp in Austin** be 95-96° on Jun 19, 2025?",Austin,2025-06-19,between,95,96,,35.00,59.00,2025-06-18 21:01:33,96,77,YES
"Will the **high temp in Austin** be 97-98° on Jun 19, 2025?",Austin,2025-06-19,between,97,98,,18.00,81.00,2025-06-18 21:01:33,96,77,NO
"Will the **high temp in Austin** be 99-100° on Jun 19, 2025?",Austin,2025-06-19,between,99,100,,2.00,95.00,2025-06-18 21:01:33,96,77,NO
"Will the high temp in Chicago be <80° on Jun 19, 2025?",Chicago,2025-06-19,less,,80,,2.00,97.00,2025-06-18 21:01:35,85,65,NO
"Will the high temp in Chicago be >87° on Jun 19, 2025?",Chicago,2025-06-19,greater,,87,,2.00,97.00,2025-06-18 21:01:35,85,65,NO
"Will the high temp in Chicago be 80-81° on Jun 19, 2025?",Chicago,2025-06-19,between,80,81,,3.00,92.00,2025-06-18 21:01:35,85,65,NO
"Will the high temp in Chicago be 82-83° on Jun 19, 2025?",Chicago,2025-06-19,between,82,83,,43.00,56.00,2025-06-18 21:01:35,85,65,NO
"Will the high temp in Chicago be 84-85° on Jun 19, 2025?",Chicago,2025-06-19,between,84,85,,36.00,60.00,2025-06-18 21:01:35,85,65,YES
"Will the high temp in Chicago be 86-87° on Jun 19, 2025?",Chicago,2025-06-19,between,86,87,,9.00,86.00,2025-06-18 21:01:35,85,65,NO
"Will the **high temp in Denver** be <92° on Jun 19, 2025?",Denver,2025-06-19,less,,92,,2.00,97.00,2025-06-18 21:01:31,93,58,NO
"Will the **high temp in Denver** be >99° on Jun 19, 2025?",Denver,2025-06-19,greater,,99,,1.00,97.00,2025-06-18 21:01:31,93,58,NO
"Will the **high temp in Denver** be 92-93° on Jun 19, 2025?",Denver,2025-06-19,between,92,93,,21.00,77.00,2025-06-18 21:01:31,93,58,YES
"Will the **high temp in Denver** be 94-95° on Jun 19, 2025?",Denver,2025-06-19,between,94,95,,45.00,49.00,2025-06-18 21:01:31,93,58,NO
"Will the **high temp in Denver** be 96-97° on Jun 19, 2025?",Denver,2025-06-19,between,96,97,,28.00,70.00,2025-06-18 21:01:31,93,58,NO
"Will the **high temp in Denver** be 98-99° on Jun 19, 2025?",Denver,2025-06-19,between,98,99,,2.00,94.00,2025-06-18 21:01:31,93,58,NO
"Will the **high temp in LA** be <66° on Jun 19, 2025?",Los Angeles,2025-06-19,less,,66,,1.00,97.00,2025-06-18 21:01:32,73,63,NO
"Will the **high temp in LA** be >73° on Jun 19, 2025?",Los Angeles,2025-06-19,greater,,73,,37.00,61.00,2025-06-18 21:01:32,73,63,NO
"Will the **high temp in LA** be 66-67° on Jun 19, 2025?",Los Angeles,2025-06-19,between,66,67,,0.00,97.00,2025-06-18 21:01:32,73,63,NO
"Will the **high temp in LA** be 68-69° on Jun 19, 2025?",Los Angeles,2025-06-19,between,68,69,,1.00,97.00,2025-06-18 21:01:32,73,63,NO
"Will the **high temp in LA** be 70-71° on Jun 19, 2025?",Los Angeles,2025-06-19,between,70,71,,16.00,82.00,2025-06-18 21:01:32,73,63,NO
"Will the **high temp in LA** be 72-73° on Jun 19, 2025?",Los Angeles,2025-06-19,between,72,73,,46.00,49.00,2025-06-18 21:01:32,73,63,YES
"Will the **high temp in Miami** be <84° on Jun 19, 2025?",Miami,2025-06-19,less,,84,,0.00,99.00,2025-06-18 21:01:34,90,79,NO
"Will the **high temp in Miami** be >91° on Jun 19, 2025?",Miami,2025-06-19,greater,,91,,1.00,97.00,2025-06-18 21:01:34,90,79,NO
"Will the **high temp in Miami** be 84-85° on Jun 19, 2025?",Miami,2025-06-19,between,84,85,,0.00,97.00,2025-06-18 21:01:34,90,79,NO
"Will the **high temp in Miami** be 86-87° on Jun 19, 2025?",Miami,2025-06-19,between,86,87,,0.00,97.00,2025-06-18 21:01:34,90,79,NO
"Will the **high temp in Miami** be 88-89° on Jun 19, 2025?",Miami,2025-06-19,between,88,89,,40.00,54.00,2025-06-18 21:01:34,90,79,NO
"Will the **high temp in Miami** be 90-91° on Jun 19, 2025?",Miami,2025-06-19,between,90,91,,54.00,40.00,2025-06-18 21:01:34,90,79,YES
"Will the **high temp in NYC** be <87° on Jun 19, 2025?",New York,2025-06-19,less,,87,,10.00,88.00,2025-06-18 21:01:32,88,71,NO
"Will the **high temp in NYC** be >94° on Jun 19, 2025?",New York,2025-06-19,greater,,94,,1.00,97.00,2025-06-18 21:01:32,88,71,NO
"Will the **high temp in NYC** be 87-88° on Jun 19, 2025?",New York,2025-06-19,between,87,88,,16.00,81.00,2025-06-18 21:01:32,88,71,YES
"Will the **high temp in NYC** be 89-90° on Jun 19, 2025?",New York,2025-06-19,between,89,90,,30.00,65.00,2025-06-18 21:01:32,88,71,NO
"Will the **high temp in NYC** be 91-92° on Jun 19, 2025?",New York,2025-06-19,between,91,92,,29.00,66.00,2025-06-18 21:01:32,88,71,NO
"Will the **high temp in NYC** be 93-94° on Jun 19, 2025?",New York,2025-06-19,between,93,94,,4.00,91.00,2025-06-18 21:01:32,88,71,NO
"Will the **high temp in Philadelphia** be <89° on Jun 19, 2025?",Philadelphia,2025-06-19,less,,89,,1.00,93.00,2025-06-18 21:01:34,93,72,NO
"Will the **high temp in Philadelphia** be >96° on Jun 19, 2025?",Philadelphia,2025-06-19,greater,,96,,1.00,97.00,2025-06-18 21:01:34,93,72,NO
"Will the **high temp in Philadelphia** be 89-90° on Jun 19, 2025?",Philadelphia,2025-06-19,between,89,90,,13.00,82.00,2025-06-18 21:01:34,93,72,NO
"Will the **high temp in Philadelphia** be 91-92° on Jun 19, 2025?",Philadelphia,2025-06-19,between,91,92,,42.00,52.00,2025-06-18 21:01:34,93,72,NO
"Will the **high temp in Philadelphia** be 93-94° on Jun 19, 2025?",Philadelphia,2025-06-19,between,93,94,,26.00,69.00,2025-06-18 21:01:34,93,72,YES
"Will the **high temp in Philadelphia** be 95-96° on Jun 19, 2025?",Philadelphia,2025-06-19,between,95,96,,4.00,90.00,2025-06-18 21:01:34,93,72,NO
"Will the **high temp in Austin** be <94° on Jun 18, 2025?",Austin,2025-06-18,less,,94,,17.00,78.00,2025-06-17 21:01:08,94,78,NO
"Will the **high temp in Austin** be >101° on Jun 18, 2025?",Austin,2025-06-18,greater,,101,,1.00,97.00,2025-06-17 21:01:08,94,78,NO
"Will the **high temp in Austin** be 100-101° on Jun 18, 2025?",Austin,2025-06-18,between,100,101,,1.00,96.00,2025-06-17 21:01:08,94,78,NO
