market_title,city,target_date,strike_type,market_low_temp,market_high_temp,market_single_strike,yes_ask,no_ask,state_collected_at,actual_high_temperature,actual_low_temperature,market_result
"Will the high temp in Chicago be 97-98° on Jun 22, 2025?",Chicago,2025-06-22,between,97,98,,48.00,59.00,2025-06-21 21:01:19,94,80,NO
"Will the high temp in Chicago be 99-100° on Jun 22, 2025?",Chicago,2025-06-22,between,99,100,,23.00,82.00,2025-06-21 21:01:19,94,80,NO
"Will the **high temp in Denver** be <90° on Jun 22, 2025?",Denver,2025-06-22,less,,90,,3.00,99.00,2025-06-21 21:01:17,93,58,NO
"Will the **high temp in Denver** be >97° on Jun 22, 2025?",Denver,2025-06-22,greater,,97,,5.00,98.00,2025-06-21 21:01:17,93,58,NO
"Will the **high temp in Denver** be 90-91° on Jun 22, 2025?",Denver,2025-06-22,between,90,91,,12.00,93.00,2025-06-21 21:01:17,93,58,NO
"Will the **high temp in Denver** be 92-93° on Jun 22, 2025?",Denver,2025-06-22,between,92,93,,36.00,70.00,2025-06-21 21:01:17,93,58,YES
"Will the **high temp in Denver** be 94-95° on Jun 22, 2025?",Denver,2025-06-22,between,94,95,,44.00,62.00,2025-06-21 21:01:17,93,58,NO
"Will the **high temp in Denver** be 96-97° on Jun 22, 2025?",Denver,2025-06-22,between,96,97,,12.00,91.00,2025-06-21 21:01:17,93,58,NO
"Will the **high temp in LA** be <69° on Jun 22, 2025?",Los Angeles,2025-06-22,less,,69,,3.00,99.00,2025-06-21 21:01:17,74,59,NO
"Will the **high temp in LA** be >76° on Jun 22, 2025?",Los Angeles,2025-06-22,greater,,76,,4.00,98.00,2025-06-21 21:01:17,74,59,NO
"Will the **high temp in LA** be 69-70° on Jun 22, 2025?",Los Angeles,2025-06-22,between,69,70,,4.00,98.00,2025-06-21 21:01:17,74,59,NO
"Will the **high temp in LA** be 71-72° on Jun 22, 2025?",Los Angeles,2025-06-22,between,71,72,,45.00,61.00,2025-06-21 21:01:17,74,59,NO
"Will the **high temp in LA** be 73-74° on Jun 22, 2025?",Los Angeles,2025-06-22,between,73,74,,51.00,54.00,2025-06-21 21:01:17,74,59,YES
"Will the **high temp in LA** be 75-76° on Jun 22, 2025?",Los Angeles,2025-06-22,between,75,76,,11.00,94.00,2025-06-21 21:01:17,74,59,NO
"Will the **high temp in Miami** be <85° on Jun 22, 2025?",Miami,2025-06-22,less,,85,,1.00,100.00,2025-06-21 21:01:19,89,78,NO
"Will the **high temp in Miami** be >92° on Jun 22, 2025?",Miami,2025-06-22,greater,,92,,1.00,100.00,2025-06-21 21:01:19,89,78,NO
"Will the **high temp in Miami** be 85-86° on Jun 22, 2025?",Miami,2025-06-22,between,85,86,,8.00,93.00,2025-06-21 21:01:19,89,78,NO
"Will the **high temp in Miami** be 87-88° on Jun 22, 2025?",Miami,2025-06-22,between,87,88,,34.00,68.00,2025-06-21 21:01:19,89,78,NO
"Will the **high temp in Miami** be 89-90° on Jun 22, 2025?",Miami,2025-06-22,between,89,90,,59.00,42.00,2025-06-21 21:01:19,89,78,YES
"Will the **high temp in Miami** be 91-92° on Jun 22, 2025?",Miami,2025-06-22,between,91,92,,4.00,97.00,2025-06-21 21:01:19,89,78,NO
"Will the **high temp in NYC** be <93° on Jun 22, 2025?",New York,2025-06-22,less,,93,,31.00,90.00,2025-06-21 21:01:18,88,71,NO
"Will the **high temp in NYC** be >100° on Jun 22, 2025?",New York,2025-06-22,greater,,100,,4.00,99.00,2025-06-21 21:01:18,88,71,NO
"Will the **high temp in NYC** be 93-94° on Jun 22, 2025?",New York,2025-06-22,between,93,94,,47.00,72.00,2025-06-21 21:01:18,88,71,NO
"Will the **high temp in NYC** be 95-96° on Jun 22, 2025?",New York,2025-06-22,between,95,96,,45.00,65.00,2025-06-21 21:01:18,88,71,NO
"Will the **high temp in NYC** be 97-98° on Jun 22, 2025?",New York,2025-06-22,between,97,98,,27.00,92.00,2025-06-21 21:01:18,88,71,NO
"Will the **high temp in NYC** be 99-100° on Jun 22, 2025?",New York,2025-06-22,between,99,100,,8.00,98.00,2025-06-21 21:01:18,88,71,NO
"Will the **high temp in Philadelphia** be <95° on Jun 22, 2025?",Philadelphia,2025-06-22,less,,95,,14.00,88.00,2025-06-21 21:01:19,88,75,NO
"Will the **high temp in Philadelphia** be >102° on Jun 22, 2025?",Philadelphia,2025-06-22,greater,,102,,3.00,99.00,2025-06-21 21:01:19,88,75,NO
"Will the **high temp in Philadelphia** be 101-102° on Jun 22, 2025?",Philadelphia,2025-06-22,between,101,102,,3.00,98.00,2025-06-21 21:01:19,88,75,NO
"Will the **high temp in Philadelphia** be 95-96° on Jun 22, 2025?",Philadelphia,2025-06-22,between,95,96,,39.00,67.00,2025-06-21 21:01:19,88,75,NO
"Will the **high temp in Philadelphia** be 97-98° on Jun 22, 2025?",Philadelphia,2025-06-22,between,97,98,,37.00,64.00,2025-06-21 21:01:19,88,75,NO
"Will the **high temp in Philadelphia** be 99-100° on Jun 22, 2025?",Philadelphia,2025-06-22,between,99,100,,19.00,86.00,2025-06-21 21:01:19,88,75,NO
"Will the **high temp in Austin** be <91° on Jun 21, 2025?",Austin,2025-06-21,less,,91,,5.00,99.00,2025-06-20 21:01:19,95,76,NO
"Will the **high temp in Austin** be >98° on Jun 21, 2025?",Austin,2025-06-21,greater,,98,,7.00,98.00,2025-06-20 21:01:19,95,76,NO
"Will the **high temp in Austin** be 91-92° on Jun 21, 2025?",Austin,2025-06-21,between,91,92,,7.00,97.00,2025-06-20 21:01:19,95,76,NO
"Will the **high temp in Austin** be 93-94° on Jun 21, 2025?",Austin,2025-06-21,between,93,94,,38.00,63.00,2025-06-20 21:01:19,95,76,NO
"Will the **high temp in Austin** be 95-96° on Jun 21, 2025?",Austin,2025-06-21,between,95,96,,51.00,55.00,2025-06-20 21:01:19,95,76,YES
"Will the **high temp in Austin** be 97-98° on Jun 21, 2025?",Austin,2025-06-21,between,97,98,,14.00,93.00,2025-06-20 21:01:19,95,76,NO
"Will the high temp in Chicago be <92° on Jun 21, 2025?",Chicago,2025-06-21,less,,92,,3.00,100.00,2025-06-20 21:01:20,94,78,NO
"Will the high temp in Chicago be >99° on Jun 21, 2025?",Chicago,2025-06-21,greater,,99,,6.00,97.00,2025-06-20 21:01:20,94,78,NO
"Will the high temp in Chicago be 92-93° on Jun 21, 2025?",Chicago,2025-06-21,between,92,93,,7.00,98.00,2025-06-20 21:01:20,94,78,NO
"Will the high temp in Chicago be 94-95° on Jun 21, 2025?",Chicago,2025-06-21,between,94,95,,31.00,75.00,2025-06-20 21:01:20,94,78,YES
"Will the high temp in Chicago be 96-97° on Jun 21, 2025?",Chicago,2025-06-21,between,96,97,,43.00,58.00,2025-06-20 21:01:20,94,78,NO
"Will the high temp in Chicago be 98-99° on Jun 21, 2025?",Chicago,2025-06-21,between,98,99,,25.00,77.00,2025-06-20 21:01:20,94,78,NO
"Will the **high temp in Denver** be <93° on Jun 21, 2025?",Denver,2025-06-21,less,,93,,3.00,99.00,2025-06-20 21:01:18,98,60,NO
"Will the **high temp in Denver** be >100° on Jun 21, 2025?",Denver,2025-06-21,greater,,100,,6.00,96.00,2025-06-20 21:01:17,98,60,NO
"Will the **high temp in Denver** be 93-94° on Jun 21, 2025?",Denver,2025-06-21,between,93,94,,5.00,99.00,2025-06-20 21:01:18,98,60,NO
"Will the **high temp in Denver** be 95-96° on Jun 21, 2025?",Denver,2025-06-21,between,95,96,,21.00,84.00,2025-06-20 21:01:18,98,60,NO
"Will the **high temp in Denver** be 97-98° on Jun 21, 2025?",Denver,2025-06-21,between,97,98,,41.00,65.00,2025-06-20 21:01:18,98,60,YES
"Will the **high temp in Denver** be 99-100° on Jun 21, 2025?",Denver,2025-06-21,between,99,100,,38.00,65.00,2025-06-20 21:01:17,98,60,NO
"Will the **high temp in LA** be <67° on Jun 21, 2025?",Los Angeles,2025-06-21,less,,67,,2.00,100.00,2025-06-20 21:01:18,71,63,NO
"Will the **high temp in LA** be >74° on Jun 21, 2025?",Los Angeles,2025-06-21,greater,,74,,10.00,96.00,2025-06-20 21:01:18,71,63,NO
"Will the **high temp in LA** be 67-68° on Jun 21, 2025?",Los Angeles,2025-06-21,between,67,68,,3.00,99.00,2025-06-20 21:01:18,71,63,NO
"Will the **high temp in LA** be 69-70° on Jun 21, 2025?",Los Angeles,2025-06-21,between,69,70,,29.00,75.00,2025-06-20 21:01:18,71,63,NO
"Will the **high temp in LA** be 71-72° on Jun 21, 2025?",Los Angeles,2025-06-21,between,71,72,,45.00,61.00,2025-06-20 21:01:18,71,63,YES
"Will the **high temp in LA** be 73-74° on Jun 21, 2025?",Los Angeles,2025-06-21,between,73,74,,29.00,76.00,2025-06-20 21:01:18,71,63,NO
"Will the **high temp in Miami** be <85° on Jun 21, 2025?",Miami,2025-06-21,less,,85,,3.00,100.00,2025-06-20 21:01:19,90,78,NO
"Will the **high temp in Miami** be >92° on Jun 21, 2025?",Miami,2025-06-21,greater,,92,,4.00,100.00,2025-06-20 21:01:19,90,78,NO
"Will the **high temp in Miami** be 85-86° on Jun 21, 2025?",Miami,2025-06-21,between,85,86,,4.00,100.00,2025-06-20 21:01:19,90,78,NO
"Will the **high temp in Miami** be 87-88° on Jun 21, 2025?",Miami,2025-06-21,between,87,88,,12.00,94.00,2025-06-20 21:01:19,90,78,NO
"Will the **high temp in Miami** be 89-90° on Jun 21, 2025?",Miami,2025-06-21,between,89,90,,69.00,32.00,2025-06-20 21:01:19,90,78,YES
"Will the **high temp in Miami** be 91-92° on Jun 21, 2025?",Miami,2025-06-21,between,91,92,,20.00,82.00,2025-06-20 21:01:19,90,78,NO
"Will the **high temp in NYC** be <86° on Jun 21, 2025?",New York,2025-06-21,less,,86,,22.00,80.00,2025-06-20 21:01:18,86,72,NO
"Will the **high temp in NYC** be >93° on Jun 21, 2025?",New York,2025-06-21,greater,,93,,3.00,99.00,2025-06-20 21:01:18,86,72,NO
"Will the **high temp in NYC** be 86-87° on Jun 21, 2025?",New York,2025-06-21,between,86,87,,43.00,63.00,2025-06-20 21:01:18,86,72,YES
"Will the **high temp in NYC** be 88-89° on Jun 21, 2025?",New York,2025-06-21,between,88,89,,37.00,66.00,2025-06-20 21:01:18,86,72,NO
"Will the **high temp in NYC** be 90-91° on Jun 21, 2025?",New York,2025-06-21,between,90,91,,9.00,93.00,2025-06-20 21:01:18,86,72,NO
"Will the **high temp in NYC** be 92-93° on Jun 21, 2025?",New York,2025-06-21,between,92,93,,3.00,98.00,2025-06-20 21:01:18,86,72,NO
"Will the **high temp in Philadelphia** be <88° on Jun 21, 2025?",Philadelphia,2025-06-21,less,,88,,4.00,99.00,2025-06-20 21:01:20,91,74,NO
"Will the **high temp in Philadelphia** be >95° on Jun 21, 2025?",Philadelphia,2025-06-21,greater,,95,,6.00,99.00,2025-06-20 21:01:20,91,74,NO
"Will the **high temp in Philadelphia** be 88-89° on Jun 21, 2025?",Philadelphia,2025-06-21,between,88,89,,16.00,89.00,2025-06-20 21:01:20,91,74,NO
"Will the **high temp in Philadelphia** be 90-91° on Jun 21, 2025?",Philadelphia,2025-06-21,between,90,91,,40.00,61.00,2025-06-20 21:01:20,91,74,YES
"Will the **high temp in Philadelphia** be 92-93° on Jun 21, 2025?",Philadelphia,2025-06-21,between,92,93,,38.00,65.00,2025-06-20 21:01:20,91,74,NO
"Will the **high temp in Philadelphia** be 94-95° on Jun 21, 2025?",Philadelphia,2025-06-21,between,94,95,,8.00,94.00,2025-06-20 21:01:20,91,74,NO
"Will the **high temp in Austin** be <92° on Jun 20, 2025?",Austin,2025-06-20,less,,92,,2.00,99.00,2025-06-19 21:01:05,95,76,NO
"Will the **high temp in Austin** be >99° on Jun 20, 2025?",Austin,2025-06-20,greater,,99,,4.00,99.00,2025-06-19 21:01:05,95,76,NO
"Will the **high temp in Austin** be 92-93° on Jun 20, 2025?",Austin,2025-06-20,between,92,93,,19.00,87.00,2025-06-19 21:01:05,95,76,NO
"Will the **high temp in Austin** be 94-95° on Jun 20, 2025?",Austin,2025-06-20,between,94,95,,56.00,53.00,2025-06-19 21:01:05,95,76,YES
"Will the **high temp in Austin** be 96-97° on Jun 20, 2025?",Austin,2025-06-20,between,96,97,,34.00,70.00,2025-06-19 21:01:05,95,76,NO
"Will the **high temp in Austin** be 98-99° on Jun 20, 2025?",Austin,2025-06-20,between,98,99,,7.00,97.00,2025-06-19 21:01:05,95,76,NO
"Will the high temp in Chicago be <82° on Jun 20, 2025?",Chicago,2025-06-20,less,,82,,3.00,99.00,2025-06-19 21:01:07,86,69,NO
"Will the high temp in Chicago be >89° on Jun 20, 2025?",Chicago,2025-06-20,greater,,89,,7.00,96.00,2025-06-19 21:01:07,86,69,NO
"Will the high temp in Chicago be 82-83° on Jun 20, 2025?",Chicago,2025-06-20,between,82,83,,10.00,94.00,2025-06-19 21:01:07,86,69,NO
"Will the high temp in Chicago be 84-85° on Jun 20, 2025?",Chicago,2025-06-20,between,84,85,,40.00,65.00,2025-06-19 21:01:07,86,69,NO
"Will the high temp in Chicago be 86-87° on Jun 20, 2025?",Chicago,2025-06-20,between,86,87,,42.00,60.00,2025-06-19 21:01:07,86,69,YES
"Will the high temp in Chicago be 88-89° on Jun 20, 2025?",Chicago,2025-06-20,between,88,89,,12.00,92.00,2025-06-19 21:01:07,86,69,NO
"Will the **high temp in Denver** be <94° on Jun 20, 2025?",Denver,2025-06-20,less,,94,,3.00,99.00,2025-06-19 21:01:04,99,63,NO
"Will the **high temp in Denver** be >101° on Jun 20, 2025?",Denver,2025-06-20,greater,,101,,9.00,94.00,2025-06-19 21:01:04,99,63,NO
"Will the **high temp in Denver** be 100-101° on Jun 20, 2025?",Denver,2025-06-20,between,100,101,,45.00,60.00,2025-06-19 21:01:04,99,63,NO
"Will the **high temp in Denver** be 94-95° on Jun 20, 2025?",Denver,2025-06-20,between,94,95,,4.00,98.00,2025-06-19 21:01:04,99,63,NO
"Will the **high temp in Denver** be 96-97° on Jun 20, 2025?",Denver,2025-06-20,between,96,97,,14.00,88.00,2025-06-19 21:01:04,99,63,NO
"Will the **high temp in Denver** be 98-99° on Jun 20, 2025?",Denver,2025-06-20,between,98,99,,40.00,64.00,2025-06-19 21:01:04,99,63,YES
"Will the **high temp in LA** be <69° on Jun 20, 2025?",Los Angeles,2025-06-20,less,,69,,3.00,98.00,2025-06-19 21:01:04,72,63,NO
"Will the **high temp in LA** be >76° on Jun 20, 2025?",Los Angeles,2025-06-20,greater,,76,,3.00,99.00,2025-06-19 21:01:04,72,63,NO
"Will the **high temp in LA** be 69-70° on Jun 20, 2025?",Los Angeles,2025-06-20,between,69,70,,18.00,86.00,2025-06-19 21:01:04,72,63,NO
"Will the **high temp in LA** be 71-72° on Jun 20, 2025?",Los Angeles,2025-06-20,between,71,72,,52.00,53.00,2025-06-19 21:01:04,72,63,YES
"Will the **high temp in LA** be 73-74° on Jun 20, 2025?",Los Angeles,2025-06-20,between,73,74,,37.00,64.00,2025-06-19 21:01:04,72,63,NO
"Will the **high temp in LA** be 75-76° on Jun 20, 2025?",Los Angeles,2025-06-20,between,75,76,,3.00,98.00,2025-06-19 21:01:04,72,63,NO
"Will the **high temp in Miami** be <85° on Jun 20, 2025?",Miami,2025-06-20,less,,85,,1.00,100.00,2025-06-19 21:01:06,90,77,NO
"Will the **high temp in Miami** be >92° on Jun 20, 2025?",Miami,2025-06-20,greater,,92,,3.00,98.00,2025-06-19 21:01:06,90,77,NO
"Will the **high temp in Miami** be 85-86° on Jun 20, 2025?",Miami,2025-06-20,between,85,86,,1.00,100.00,2025-06-19 21:01:06,90,77,NO
"Will the **high temp in Miami** be 87-88° on Jun 20, 2025?",Miami,2025-06-20,between,87,88,,7.00,96.00,2025-06-19 21:01:06,90,77,NO
"Will the **high temp in Miami** be 89-90° on Jun 20, 2025?",Miami,2025-06-20,between,89,90,,68.00,36.00,2025-06-19 21:01:06,90,77,YES
"Will the **high temp in Miami** be 91-92° on Jun 20, 2025?",Miami,2025-06-20,between,91,92,,30.00,72.00,2025-06-19 21:01:06,90,77,NO
"Will the **high temp in NYC** be <81° on Jun 20, 2025?",New York,2025-06-20,less,,81,,3.00,98.00,2025-06-19 21:01:05,82,67,NO
"Will the **high temp in NYC** be >88° on Jun 20, 2025?",New York,2025-06-20,greater,,88,,4.00,98.00,2025-06-19 21:01:05,82,67,NO
"Will the **high temp in NYC** be 81-82° on Jun 20, 2025?",New York,2025-06-20,between,81,82,,16.00,87.00,2025-06-19 21:01:05,82,67,YES
"Will the **high temp in NYC** be 83-84° on Jun 20, 2025?",New York,2025-06-20,between,83,84,,42.00,63.00,2025-06-19 21:01:05,82,67,NO
"Will the **high temp in NYC** be 85-86° on Jun 20, 2025?",New York,2025-06-20,between,85,86,,39.00,65.00,2025-06-19 21:01:05,82,67,NO
"Will the **high temp in NYC** be 87-88° on Jun 20, 2025?",New York,2025-06-20,between,87,88,,10.00,93.00,2025-06-19 21:01:05,82,67,NO
"Will the **high temp in Philadelphia** be <82° on Jun 20, 2025?",Philadelphia,2025-06-20,less,,82,,3.00,99.00,2025-06-19 21:01:06,86,67,NO
"Will the **high temp in Philadelphia** be >89° on Jun 20, 2025?",Philadelphia,2025-06-20,greater,,89,,3.00,99.00,2025-06-19 21:01:06,86,67,NO
"Will the **high temp in Philadelphia** be 82-83° on Jun 20, 2025?",Philadelphia,2025-06-20,between,82,83,,13.00,88.00,2025-06-19 21:01:07,86,67,NO
"Will the **high temp in Philadelphia** be 84-85° on Jun 20, 2025?",Philadelphia,2025-06-20,between,84,85,,48.00,55.00,2025-06-19 21:01:07,86,67,NO
"Will the **high temp in Philadelphia** be 86-87° on Jun 20, 2025?",Philadelphia,2025-06-20,between,86,87,,34.00,71.00,2025-06-19 21:01:07,86,67,YES
"Will the **high temp in Philadelphia** be 88-89° on Jun 20, 2025?",Philadelphia,2025-06-20,between,88,89,,8.00,93.00,2025-06-19 21:01:07,86,67,NO
"Will the **high temp in Austin** be <93° on Jun 19, 2025?",Austin,2025-06-19,less,,93,,10.00,94.00,2025-06-18 21:01:33,96,77,NO
"Will the **high temp in Austin** be >100° on Jun 19, 2025?",Austin,2025-06-19,greater,,100,,3.00,99.00,2025-06-18 21:01:33,96,77,NO
"Will the **high temp in Austin** be 93-94° on Jun 19, 2025?",Austin,2025-06-19,between,93,94,,31.00,70.00,2025-06-18 21:01:33,96,77,NO
"Will the **high temp in Austin** be 95-96° on Jun 19, 2025?",Austin,2025-06-19,between,95,96,,41.00,65.00,2025-06-18 21:01:33,96,77,YES
"Will the **high temp in Austin** be 97-98° on Jun 19, 2025?",Austin,2025-06-19,between,97,98,,19.00,82.00,2025-06-18 21:01:33,96,77,NO
"Will the **high temp in Austin** be 99-100° on Jun 19, 2025?",Austin,2025-06-19,between,99,100,,5.00,98.00,2025-06-18 21:01:33,96,77,NO
"Will the high temp in Chicago be <80° on Jun 19, 2025?",Chicago,2025-06-19,less,,80,,3.00,98.00,2025-06-18 21:01:35,85,65,NO
"Will the high temp in Chicago be >87° on Jun 19, 2025?",Chicago,2025-06-19,greater,,87,,3.00,98.00,2025-06-18 21:01:35,85,65,NO
"Will the high temp in Chicago be 80-81° on Jun 19, 2025?",Chicago,2025-06-19,between,80,81,,8.00,97.00,2025-06-18 21:01:35,85,65,NO
"Will the high temp in Chicago be 82-83° on Jun 19, 2025?",Chicago,2025-06-19,between,82,83,,44.00,57.00,2025-06-18 21:01:35,85,65,NO
"Will the high temp in Chicago be 84-85° on Jun 19, 2025?",Chicago,2025-06-19,between,84,85,,40.00,64.00,2025-06-18 21:01:35,85,65,YES
"Will the high temp in Chicago be 86-87° on Jun 19, 2025?",Chicago,2025-06-19,between,86,87,,14.00,91.00,2025-06-18 21:01:35,85,65,NO
"Will the **high temp in Denver** be <92° on Jun 19, 2025?",Denver,2025-06-19,less,,92,,3.00,98.00,2025-06-18 21:01:31,93,58,NO
"Will the **high temp in Denver** be >99° on Jun 19, 2025?",Denver,2025-06-19,greater,,99,,3.00,99.00,2025-06-18 21:01:31,93,58,NO
"Will the **high temp in Denver** be 92-93° on Jun 19, 2025?",Denver,2025-06-19,between,92,93,,23.00,79.00,2025-06-18 21:01:31,93,58,YES
"Will the **high temp in Denver** be 94-95° on Jun 19, 2025?",Denver,2025-06-19,between,94,95,,51.00,55.00,2025-06-18 21:01:31,93,58,NO
"Will the **high temp in Denver** be 96-97° on Jun 19, 2025?",Denver,2025-06-19,between,96,97,,30.00,72.00,2025-06-18 21:01:31,93,58,NO
"Will the **high temp in Denver** be 98-99° on Jun 19, 2025?",Denver,2025-06-19,between,98,99,,6.00,98.00,2025-06-18 21:01:31,93,58,NO
"Will the **high temp in LA** be <66° on Jun 19, 2025?",Los Angeles,2025-06-19,less,,66,,3.00,99.00,2025-06-18 21:01:32,73,63,NO
"Will the **high temp in LA** be >73° on Jun 19, 2025?",Los Angeles,2025-06-19,greater,,73,,39.00,63.00,2025-06-18 21:01:32,73,63,NO
"Will the **high temp in LA** be 66-67° on Jun 19, 2025?",Los Angeles,2025-06-19,between,66,67,,3.00,100.00,2025-06-18 21:01:32,73,63,NO
"Will the **high temp in LA** be 68-69° on Jun 19, 2025?",Los Angeles,2025-06-19,between,68,69,,3.00,99.00,2025-06-18 21:01:32,73,63,NO
"Will the **high temp in LA** be 70-71° on Jun 19, 2025?",Los Angeles,2025-06-19,between,70,71,,18.00,84.00,2025-06-18 21:01:32,73,63,NO
"Will the **high temp in LA** be 72-73° on Jun 19, 2025?",Los Angeles,2025-06-19,between,72,73,,51.00,54.00,2025-06-18 21:01:32,73,63,YES
"Will the **high temp in Miami** be <84° on Jun 19, 2025?",Miami,2025-06-19,less,,84,,1.00,100.00,2025-06-18 21:01:34,90,79,NO
"Will the **high temp in Miami** be >91° on Jun 19, 2025?",Miami,2025-06-19,greater,,91,,3.00,99.00,2025-06-18 21:01:34,90,79,NO
"Will the **high temp in Miami** be 84-85° on Jun 19, 2025?",Miami,2025-06-19,between,84,85,,3.00,100.00,2025-06-18 21:01:34,90,79,NO
"Will the **high temp in Miami** be 86-87° on Jun 19, 2025?",Miami,2025-06-19,between,86,87,,3.00,100.00,2025-06-18 21:01:34,90,79,NO
"Will the **high temp in Miami** be 88-89° on Jun 19, 2025?",Miami,2025-06-19,between,88,89,,46.00,60.00,2025-06-18 21:01:34,90,79,NO
"Will the **high temp in Miami** be 90-91° on Jun 19, 2025?",Miami,2025-06-19,between,90,91,,60.00,46.00,2025-06-18 21:01:34,90,79,YES
"Will the **high temp in NYC** be <87° on Jun 19, 2025?",New York,2025-06-19,less,,87,,12.00,90.00,2025-06-18 21:01:32,88,71,NO
"Will the **high temp in NYC** be >94° on Jun 19, 2025?",New York,2025-06-19,greater,,94,,3.00,99.00,2025-06-18 21:01:32,88,71,NO
"Will the **high temp in NYC** be 87-88° on Jun 19, 2025?",New York,2025-06-19,between,87,88,,19.00,84.00,2025-06-18 21:01:32,88,71,YES
"Will the **high temp in NYC** be 89-90° on Jun 19, 2025?",New York,2025-06-19,between,89,90,,35.00,70.00,2025-06-18 21:01:32,88,71,NO
"Will the **high temp in NYC** be 91-92° on Jun 19, 2025?",New York,2025-06-19,between,91,92,,34.00,71.00,2025-06-18 21:01:32,88,71,NO
